Transitioning to state INITIALIZE
Transitioning to state 12V_REG_ENABLE
Transitioning to state DELAY [500]
Transitioning to state ELECTROMETER_ENABLE
Transitioning to state DELAY [3000]
125112, 5, 53126, 316257, 617, 512.572, 403, 0.654
125112, 6, 53251, 316790, 618, 512.605, 404, 0.655
125000, 7, 53376, 316295, 617, 512.634, 410, 0.666
125092, 0, 53500, 315775, 616, 512.622, 404, 0.657
125008, 1, 53625, 315767, 616, 512.609, 437, 0.711
125052, 2, 53751, 315758, 616, 512.594, 401, 0.652
125100, 3, 53876, 316296, 617, 512.635, 420, 0.682
125060, 4, 54001, 316272, 617, 512.596, 400, 0.649
125116, 5, 54126, 316293, 617, 512.630, 420, 0.682
125056, 6, 54251, 316309, 617, 512.656, 477, 0.774
Transitioning to state STEPPER_RUN_CLOSED
Transitioning to state STEPPER_RUN
Running stepper in opened direction
125100, 7, 54376, 292192, 570, 512.617, 380, 0.668
125028, 0, 54501, 292193, 570, 512.619, 380, 0.668
125000, 1, 54627, 292182, 570, 512.600, 376, 0.661
125156, 2, 54752, 292199, 570, 512.630, 373, 0.656
125024, 3, 54877, 292205, 570, 512.640, 381, 0.670
125052, 4, 55002, 292210, 570, 512.649, 429, 0.754
125100, 5, 55127, 292202, 570, 512.635, 415, 0.729
125020, 6, 55251, 292686, 571, 512.585, 378, 0.663
125068, 7, 55376, 292166, 570, 512.572, 389, 0.684
125052, 0, 55501, 292190, 570, 512.614, 409, 0.719
125028, 1, 55627, 291628, 569, 512.527, 343, 0.604
125132, 2, 55752, 292189, 570, 512.612, 390, 0.685
125048, 3, 55877, 292180, 570, 512.597, 364, 0.640
125072, 4, 56002, 292728, 571, 512.658, 455, 0.798
125060, 5, 56127, 292201, 570, 512.633, 433, 0.761
125004, 6, 56252, 291680, 569, 512.619, 379, 0.667
125076, 7, 56377, 291661, 569, 512.585, 349, 0.614
